ID,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,Product Group,Sub Classification,Vendor,Brand,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Project Code_0,Project Code_2,PQ #_0,PO / SO #_0,PO / SO #_1,ASN/DN #_0,ASN/DN #_1,PQ First Sent to Client Date_str,PO Sent to Vendor Date_str,Freight Cost (USD)_str,abacavir,amodiaquine,artemether,artesunate,atazanavir,chloroquine,darunavir,didanosine,efavirenz,emtricitabine,etravirine,indinavir,lamivudine,lopinavir,lumefantrine,mefloquine,nelfinavir,nevirapine,primaquine,pyrimethamine,quinine,raltegravir,ritonavir,saquinavir,stavudine,sulfadoxine,tenofovir,zidovudine,Unit Price,Insurance Ratio,POCycle,IsDelay
11690,37,2,1,7,4,2,1,59,15,10,60,3752,11,0,1067.0,2217.5,9,0,1,2,31283,1,1470,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.001960028652694987,,0
11691,11,2,1,7,0,2,5,59,15,7,240,100,11,1,18.0,523.45,16,0,1,2,33750,1,1484,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0021584699453551914,,0
11692,28,2,1,7,0,2,1,59,15,12,60,60840,66,1,7663.0,33279.39,34,0,1,2,33333,1,1483,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.19,0.0021560002076196406,,0
11693,20,2,1,7,0,2,5,59,15,1,60,120,11,0,,,0,0,1,2,33900,1,1487,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0
11694,20,2,1,7,0,2,1,59,15,10,60,200,40,0,,,0,0,1,2,33910,1,1488,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0
11695,41,2,1,7,4,2,1,59,15,12,60,31240,11,1,2832.0,4897.42,10,0,1,2,33620,1,1496,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.15,0.0021560141254333806,,0
11697,11,2,1,7,0,2,1,59,15,10,60,6661,11,1,778.0,4702.02,16,0,1,2,34570,1,1558,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.05,0.002156143066434055,,0
11698,26,2,1,7,0,2,1,59,15,0,60,3287,11,0,155.0,939.08,11,0,1,2,323,1,15,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.04,,,0
11703,9,2,1,7,2,2,1,59,44,10,30,384,29,0,909.0,2804.0,0,0,1,2,283,1,16,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.57,,,0
11706,15,2,1,7,0,3,2,59,11,15,100,210,5,1,60.0,6012.0,2,0,1,2,387,1,42,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,,,0
11707,41,2,1,7,2,3,2,59,39,15,20,3500,86,1,1109.0,9437.24,10,0,1,2,355,1,87,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,,,0
11708,26,2,1,7,0,2,1,59,15,10,60,4000,80,1,,596.4,11,0,1,2,458,1,90,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,,,0
11709,28,2,1,7,2,2,5,59,15,7,240,1200,11,0,988.0,4251.0,12,0,1,2,340,1,72,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,,,0
11710,28,2,1,7,2,2,1,59,15,14,120,2703,10,1,401.0,2208.0,12,0,1,2,342,1,94,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0.17,,,0
11711,16,2,1,7,2,3,2,59,28,15,100,10,74,1,24.0,1027.0,0,0,1,2,419,1,111,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,4.0,,,0
11712,16,2,1,7,0,3,2,59,28,15,100,15,74,1,,977.64,0,0,1,2,504,1,112,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,4.0,,,0
11713,9,2,1,7,2,2,1,59,15,10,30,10000,11,1,910.0,3026.0,0,0,1,2,391,1,52,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,,,0
11714,9,2,1,7,2,2,1,59,15,10,60,68,11,0,206.0,1583.0,0,0,1,2,286,1,71,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,,,0
11715,15,2,1,7,2,3,2,59,11,15,100,100,5,1,32.0,944.67,2,0,1,2,509,1,128,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,,,0
11716,28,2,1,7,2,3,2,59,35,15,20,5250,22,1,1699.0,8526.94,2,0,1,2,473,1,116,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.35,,,0
11718,9,2,1,7,2,2,1,59,15,12,60,9000,24,1,992.0,3205.0,0,0,1,2,439,1,86,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,,,0
11719,26,2,1,7,0,2,1,59,15,12,60,30000,11,0,,7364.3,11,0,1,2,293,1,44,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.29,,,0
11721,9,2,1,7,2,2,1,59,15,12,60,10000,11,1,963.0,3142.0,0,0,1,2,393,1,62,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.17,,,0
11722,9,2,1,7,2,2,1,59,15,12,60,1000,24,1,104.0,1458.0,0,0,1,2,440,1,79,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,,,0
11723,9,2,1,7,2,2,1,59,15,12,60,9000,24,1,969.0,3155.0,0,0,1,2,435,1,81,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,,,0
11724,42,2,1,7,2,2,1,59,15,10,60,534,80,0,153.0,1013.24,13,0,1,2,279,1,187,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.16,0.0016004814861668563,,0
11725,41,2,1,7,0,2,5,59,15,0,90,3436,11,1,395.0,1848.37,10,0,1,2,615,1,201,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.0015999258244305482,,0
11731,9,2,1,7,2,2,1,59,15,10,30,61468,11,0,6634.0,15561.0,4,0,1,2,519,1,199,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.001599998511210465,,0
11732,37,2,1,7,0,2,1,59,15,10,30,28665,11,1,2515.0,6834.0,9,0,1,2,632,1,169,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,,,0
11733,28,2,1,7,2,2,1,59,15,12,60,1370,24,1,142.0,1489.52,12,0,1,2,555,1,180,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0.13,,,0
11735,42,2,1,7,2,2,1,59,15,10,60,470,80,0,553.0,1956.93,13,0,1,2,278,1,141,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.16,,,0
11737,1,2,1,7,4,3,2,59,39,15,20,150,86,1,54.0,952.04,18,0,1,2,779,1,249,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0015999999999999999,,0
11738,42,2,1,7,4,2,1,59,15,12,30,6400,24,1,570.0,5348.0,0,0,1,2,720,1,269,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.07,0.0016,,0
11739,42,2,1,7,4,2,1,59,15,12,30,1600,24,0,570.0,5348.0,0,0,1,2,720,1,269,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.07,0.0016,,0
11740,37,2,1,7,2,3,2,59,4,15,100,300,86,1,176.0,2102.0,9,0,1,2,757,1,237,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.39,0.0016,,0
11741,37,2,1,7,0,2,1,59,15,10,60,11807,11,1,1802.0,3267.0,9,0,1,2,769,1,275,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.06,0.0015999624208114685,,0
11742,37,2,1,7,0,3,2,59,39,15,20,100,86,1,36.0,939.62,9,0,1,2,307,1,276,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0016,,0
11743,41,2,1,7,2,2,5,59,15,7,240,500,11,1,178.0,1105.9,10,0,1,2,751,1,284,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.0015999999999999999,,0
11744,37,2,1,7,0,2,1,59,15,12,60,10977,11,1,957.0,3243.0,9,0,1,2,445,1,241,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.18,0.001599957555105858,,0
11745,41,2,1,7,2,2,1,59,38,12,30,12000,29,1,1005.0,4407.26,10,0,1,2,315,1,228,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.88,0.0016,,0
11747,37,2,1,7,0,2,1,59,0,10,120,1155,7,1,255.0,1388.0,9,0,1,2,633,1,243,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.34,0.0015999410159994103,,0
11749,37,2,1,7,0,3,2,59,2,15,25,6356,84,1,1879.0,9538.74,9,0,1,2,748,1,230,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.001599984266834487,,0
11750,41,2,1,7,2,3,2,59,39,15,20,2453,86,1,821.0,5234.8,10,0,1,2,538,1,254,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0015999541377904607,,0
11751,26,2,1,7,0,2,5,59,15,7,240,1306,11,0,514.0,740.43,11,0,1,2,499,1,258,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.0016001282096940773,,0
11753,37,2,1,7,2,2,1,59,15,12,60,10000,11,0,3369.0,9689.0,9,0,1,2,455,1,290,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.18,0.0015999999999999999,,0
11754,37,2,1,7,2,2,1,59,15,10,60,7661,11,1,750.0,3901.78,9,0,1,2,771,1,293,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0015999924160607416,,0
11755,26,2,1,7,0,2,1,59,15,12,60,9838,11,0,9006.0,9869.55,11,0,1,2,298,1,304,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.29,0.001599976766474022,,0
11756,26,2,1,7,0,2,5,59,15,0,30,2414,11,0,9006.0,9869.55,11,0,1,2,298,1,304,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.001600071706468602,,0
11757,9,2,1,7,2,2,5,59,36,0,30,485,65,1,285.0,1786.0,4,0,1,2,589,1,314,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.0015983837903681035,,0
11758,9,2,1,7,2,2,5,59,36,0,30,4515,65,0,285.0,1786.0,4,0,1,2,589,1,314,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.0016001736127733046,,0
11761,42,2,1,7,4,3,2,59,11,15,100,1500,5,1,343.0,1645.12,13,0,1,2,892,1,300,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0016,,0
11762,42,2,1,7,4,2,1,59,15,12,60,125000,24,1,12779.0,41772.09,0,0,1,2,718,1,303,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,0.0016,,0
11764,42,2,1,7,2,2,1,59,15,10,60,1629,11,1,152.0,912.45,13,0,1,2,292,1,317,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.06,0.001600754713193932,,0
11765,41,2,1,7,0,2,1,59,15,0,60,1119,11,1,1581.0,5663.0,10,0,1,2,908,1,319,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.03,0.0015983658879101237,,0
11766,9,2,1,7,2,2,5,59,15,7,240,2523,24,0,5880.0,14656.0,4,0,1,2,959,1,320,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0015994978180435425,,0
11767,9,2,1,7,2,2,1,59,15,10,60,7586,11,0,5880.0,14656.0,4,0,1,2,959,1,320,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,0.0015999767087903289,,0
11769,27,2,1,7,0,3,2,59,11,15,100,170,5,1,39.0,541.42,17,0,1,2,1007,1,358,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0016,,0
11780,9,2,1,7,2,2,5,59,15,8,240,2938,11,0,1468.0,4602.4,4,0,1,2,997,1,324,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.001600791354663036,,0
11787,42,2,1,7,4,2,1,59,15,10,30,1860,24,1,3951.0,13788.25,0,0,1,2,705,1,355,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.001599916887434419,,0
11792,9,2,1,7,0,2,1,59,27,0,336,1455,1,0,3023.0,13721.28,4,0,1,2,964,1,379,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.11,0.0015999627332308496,,0
11798,41,2,1,7,2,2,1,59,15,10,60,2489,26,0,6230.0,25739.49,10,0,1,2,976,1,384,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.0016000660808027534,,0
11799,41,2,1,7,2,2,1,59,15,12,60,60060,11,0,6230.0,25739.49,10,0,1,2,976,1,384,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1,0.0016000128903354708,,0
11801,37,2,1,7,0,3,2,59,2,15,25,9200,84,1,3327.0,13606.4,9,0,1,2,750,1,390,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0015999999999999999,,0
11802,9,2,1,7,0,2,5,59,15,7,240,6777,11,1,2510.0,23907.05,4,0,1,2,1105,1,393,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.0015998023410235028,,0
11803,9,2,1,7,0,2,1,59,44,10,30,2989,29,1,186.0,2056.98,4,0,1,2,1146,1,402,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.57,0.0015999842559974809,,0
11804,41,2,1,7,0,2,1,59,0,10,120,12240,3,1,2678.0,9008.48,10,0,1,2,1030,1,419,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.34,0.0015999952292352463,,0
11805,26,2,1,7,0,2,1,59,10,0,180,840,65,0,7341.0,10879.28,11,0,1,2,1038,1,426,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.0016,,0
11806,26,2,1,7,0,2,1,59,15,12,60,30000,24,0,7341.0,10879.28,11,0,1,2,1038,1,426,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,0.0015999999999999999,,0
11807,41,2,1,7,0,2,5,59,15,7,240,13124,11,1,5309.0,17358.74,10,0,1,2,995,1,414,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0016001219140505943,,0
11808,28,2,1,7,0,2,5,59,15,8,240,35,11,0,962.0,5180.0,12,0,1,2,1109,1,422,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03,0.0016129032258064516,,0
11810,42,2,1,7,0,2,1,59,15,12,60,22240,24,1,2262.0,7364.52,0,0,1,2,1150,1,425,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,0.0015999902780478319,,0
11811,9,2,1,7,0,2,1,59,15,10,60,14490,11,0,9248.0,25563.0,4,0,1,2,1101,1,434,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,0.0016000033871466253,,0
11812,9,2,1,7,0,2,5,59,15,7,240,6000,11,0,9248.0,25563.0,4,0,1,2,1101,1,434,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0015998307952622673,,0
11813,9,2,1,7,0,2,1,59,15,10,60,20797,11,0,9248.0,25563.0,4,0,1,2,1101,1,434,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0016000536514628881,,0
11814,16,2,1,7,0,2,1,59,0,10,120,100,7,1,285.0,2523.6,6,0,1,2,1286,1,458,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.34,0.0016009732360097325,,0
11815,9,2,1,7,0,3,2,59,25,15,18,12,14,1,39.0,1278.0,4,0,1,2,1277,1,439,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,17.12,0.001600848016787271,,0
11817,9,2,1,7,0,3,2,59,11,15,100,1250,44,1,296.0,2372.8,4,0,1,2,1482,1,545,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.72,0.0015999999999999999,,0
11818,41,2,1,7,2,2,1,59,15,12,60,92144,11,0,9386.0,33363.16,10,0,1,2,755,1,482,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.16,0.00160000137085203,,0
11821,30,2,1,7,0,3,3,59,15,16,100,405,44,0,130.0,3187.18,7,0,1,2,1448,1,500,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.0,0.0024691358024691358,,0
11824,11,2,1,7,2,2,5,59,15,8,240,11168,11,1,4583.0,14554.5,16,0,1,2,1009,1,495,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03,0.001600049681116554,,0
11825,41,2,1,7,2,2,5,59,15,0,90,672,11,1,128.0,845.0,10,0,1,2,1328,1,464,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.001599702380952381,,0
11826,28,2,1,7,0,2,5,59,15,0,90,400,11,1,48.0,1260.1,12,0,1,2,1494,1,505,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.0016,,0
11827,28,2,1,7,0,2,1,59,15,10,60,125,11,0,447.0,2230.0,12,0,1,2,1570,1,535,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.06,0.0016,,0
11829,16,2,1,7,0,2,1,59,15,10,30,35000,85,1,2153.0,24448.0,6,0,1,2,1484,1,502,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.0015999999999999999,,0
11830,11,2,1,7,0,2,5,59,15,7,240,3286,11,1,1215.0,8586.0,16,0,1,2,1531,1,526,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.0015994564678905576,,0
11832,42,2,1,7,0,2,1,59,15,12,60,34732,24,0,4091.0,12130.9,0,0,1,2,710,1,488,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,0.0016000121392842803,,0
11833,39,2,1,7,0,2,1,59,0,10,120,180,7,0,237.0,1154.5,14,0,1,2,1302,1,489,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.34,0.0016004325493376589,,0
11834,30,2,1,7,0,2,1,59,15,10,30,37258,11,1,3195.0,36417.89,7,0,1,2,1516,1,511,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.0015999978908440937,,0
11837,28,2,1,7,0,2,1,59,15,10,30,818,11,0,447.0,2230.0,12,0,1,2,1570,1,535,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.001600463012177693,,0
11839,9,2,1,7,0,2,1,59,15,12,60,22500,24,0,10877.0,30167.0,4,0,1,2,1104,1,569,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,0.0015999999999999999,,0
11840,30,2,1,7,0,3,2,59,11,15,100,1250,44,1,362.0,8143.19,7,0,1,2,1223,1,572,2,1,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.72,0.0015999999999999999,,0
11841,41,2,1,7,2,2,1,59,15,10,30,44135,11,1,4082.0,17600.24,10,0,1,2,1675,1,579,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.001599998686506979,,0
11842,9,2,1,7,0,2,5,59,15,8,240,965,11,1,344.0,1729.0,4,0,1,2,1544,1,547,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.0015975820379965457,,0
11843,9,2,1,7,0,2,5,59,15,8,240,5581,11,1,1988.0,6146.0,4,0,1,2,1144,1,549,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.001599549065281013,,1
11845,11,2,1,7,0,2,1,59,15,10,60,48671,80,1,2533.0,9187.8,16,0,1,2,1536,1,576,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0016000287645620596,,0
11846,39,2,1,7,0,2,1,59,15,10,30,3364,11,1,369.0,1902.9,14,0,1,2,1304,1,550,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.0016000141691606305,,0
11847,39,2,1,7,0,2,1,59,38,12,30,656,29,0,369.0,1902.9,14,0,1,2,1304,1,550,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.88,0.001599883855981417,,0
11850,11,2,1,7,0,2,1,59,15,10,60,55560,11,1,5181.0,17975.21,16,0,1,2,1528,1,542,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.06,0.0016000190572989456,,0
11851,37,2,1,7,0,2,1,59,0,10,120,2580,3,0,2749.0,10654.94,9,0,1,2,1648,1,559,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.34,0.0015999924555348082,,0
11852,9,2,1,7,0,2,5,59,15,8,240,2712,11,0,2093.0,5962.31,4,0,1,2,1679,1,581,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.0015997572517207474,,0
11854,41,2,1,7,4,2,5,59,24,7,300,746,3,1,,,10,0,1,2,1723,1,592,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14,0.001600099150049249,,0
11855,42,2,1,7,0,2,1,59,15,12,30,1600,24,0,4303.0,12894.85,0,0,1,2,711,1,604,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.07,0.0016,,0
11856,42,2,1,7,0,2,1,59,15,12,60,37240,24,0,4303.0,12894.85,0,0,1,2,711,1,604,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,0.0015999941939791565,,0
