Order_ID,Agent_Age,Store_Latitude,Store_Longitude,Order_Date,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Drop_Distance,Wait_Time,Dissatisfied
cmvq635611359,7,11.016298,76.972076,19077.0,1430.0,2,2,1,0,50.0,2,9.329126598830861,3,0
arwt859957310,3,13.086438,80.220672,19078.0,1370.0,1,2,2,1,125.0,4,13.941533701364968,0,0
jhod083990501,1,27.161694,78.034714,19040.0,805.0,2,0,2,0,100.0,13,5.946137929659911,0,0
bbzb214670647,18,18.569156,73.774723,19079.0,1100.0,3,3,1,0,175.0,0,7.647114002189679,0,1
ghro500802798,3,21.160522,72.771477,19083.0,1100.0,3,3,1,3,130.0,3,4.554000954817883,2,0
emcs033146715,1,12.934365,77.616155,19056.0,1365.0,4,2,1,0,60.0,11,4.648810932454234,0,0
zfrm158583942,3,17.438263,78.397865,19064.0,1175.0,5,1,2,0,135.0,11,4.602127561785911,2,0
onod348403926,3,26.905287,75.794592,19087.0,585.0,1,2,2,0,19.0,5,1.4880947062703014,0,0
awvv692470490,5,12.352058,76.60665,19076.0,1360.0,4,2,2,0,190.0,8,13.960889853665337,0,1
jwya639820029,9,17.410371,78.437225,19072.0,1330.0,2,2,2,3,50.0,12,4.6024563042547335,0,0
lnww047786674,15,11.025083,77.015393,19065.0,1060.0,1,3,1,0,205.0,10,17.10244951726794,0,0
ewpc013425845,18,26.913483,75.803139,19057.0,1390.0,5,2,3,0,140.0,10,20.827447703008087,0,0
qjuk792345785,19,11.010375,76.95295,19083.0,530.0,2,2,1,0,130.0,12,1.5549331474367305,2,0
zvqj927108231,1,12.979096,77.640625,19066.0,560.0,3,2,1,0,80.0,8,3.0989710082123887,2,0
zasz421985317,4,18.563934,73.915367,19076.0,1365.0,0,2,2,3,28.0,5,10.70582002870246,0,0
ciyw206306265,14,12.978453,77.643685,19075.0,515.0,4,2,2,0,75.0,11,1.5495023088971138,0,0
rxzn805640761,8,26.90519,75.810753,19075.0,930.0,4,3,1,0,90.0,15,5.952037333361409,0,0
guta467856816,4,12.935662,77.61413,19080.0,1110.0,4,3,1,0,110.0,1,12.396203377424794,2,0
umly173549903,6,18.563934,73.915367,19071.0,1360.0,5,2,3,3,65.0,2,19.8806889061088,0,0
ssuu671186308,13,30.902872,75.826808,19034.0,945.0,2,3,2,0,140.0,10,5.8552512209102625,0,0
eade073482061,19,27.159795,78.04299,19040.0,1185.0,2,1,1,0,170.0,1,7.432582847533803,1,1
vmnw044819119,3,26.956431,75.776649,19086.0,1200.0,3,1,3,0,135.0,13,16.362659803036674,0,0
nyvi639345603,6,12.986047,80.218114,19056.0,1415.0,0,2,1,0,50.0,11,7.747100285797026,2,0
zfnh403943286,16,23.359194,85.325447,19059.0,1105.0,4,3,3,3,90.0,4,16.577479483376553,0,0
bwfb773024765,4,23.211529,77.419399,19036.0,650.0,5,2,2,3,55.0,15,3.0160477976839877,0,0
esjr980100505,16,,,19037.0,1075.0,5,3,1,3,220.0,0,,0,0
miej462743545,13,26.90519,75.810753,19064.0,530.0,4,2,1,3,65.0,6,1.488095261657385,1,0
abps198172509,6,12.323978,76.627961,19061.0,1210.0,1,1,1,0,220.0,10,10.859228110858322,2,1
tmjb401154135,3,15.546594,73.760431,19041.0,1390.0,2,2,1,3,95.0,13,20.032069823598803,0,0
ipst932540335,19,23.353783,85.326967,19063.0,1335.0,5,2,1,0,100.0,10,16.577783315974713,2,0
duxy621505411,17,22.569367,88.433187,19034.0,1300.0,5,1,2,0,165.0,8,4.533647755332652,1,0
sqxv881829047,19,12.337978,76.616792,19059.0,1150.0,1,1,1,0,215.0,8,13.961250521758789,0,0
xnts557386660,10,11.003008,76.97544,19085.0,650.0,0,2,1,0,85.0,9,3.1098783151608616,2,0
dfbw795029970,14,13.049645,80.242268,19064.0,1330.0,2,2,2,0,125.0,11,7.746149563277043,0,0
phab200757258,5,26.483042,80.317833,19041.0,1050.0,3,3,2,0,130.0,15,19.37204588531083,0,0
bylh111948189,6,22.727021,75.884167,19064.0,1360.0,3,2,1,0,65.0,10,4.53129961390224,1,0
sdbp509288274,4,15.157944,73.950889,19040.0,885.0,1,0,2,3,110.0,9,6.1697832313059235,0,0
kmpw747022674,10,12.970221,77.645396,19072.0,695.0,2,0,1,0,95.0,0,1.5495268061685707,1,0
wxrq933403276,17,12.914264,77.6784,19080.0,1275.0,5,1,1,0,220.0,9,20.143689599486173,0,1
zunj725168544,12,21.170798,72.790489,19087.0,1260.0,4,1,1,0,120.0,13,9.107291566563282,2,0
rpfy691592853,16,26.481547,80.299775,19037.0,1230.0,5,1,2,3,180.0,14,19.37215596310674,0,0
wcsy849783566,19,22.725835,75.887648,19053.0,1435.0,4,2,1,0,130.0,1,13.592605845095418,3,0
urxk363327629,19,12.949934,77.699386,19067.0,1270.0,4,1,1,0,130.0,2,20.142307855191937,2,0
egxr766830237,18,17.433809,78.386744,19072.0,1425.0,5,2,1,0,145.0,9,9.204006069212316,0,1
kmdy784463141,20,26.892312,75.806896,19075.0,1095.0,3,3,1,0,160.0,7,4.464417671579878,0,0
swdt600879720,4,23.234631,77.401663,19036.0,530.0,1,2,2,0,80.0,10,3.01581347452852,1,0
uzir445830430,1,15.506205,73.766668,19040.0,540.0,5,2,2,0,85.0,2,3.08253163450071,1,0
vqay735688186,2,11.022477,76.995667,19070.0,1285.0,3,1,2,0,100.0,12,7.774257206554072,2,0
egmp656005667,2,12.972161,77.596014,19061.0,1075.0,1,3,2,0,160.0,15,20.141445016216554,1,1
cqlg193745015,11,18.536718,73.830327,19064.0,690.0,5,0,1,0,155.0,8,1.5297939730751242,0,1
phzq309295323,18,,,19063.0,1195.0,0,1,2,0,200.0,1,,2,1
kdgv283392818,5,12.334022,76.618203,19054.0,1175.0,1,1,1,0,160.0,6,4.654039812210762,2,1
gmug626868993,16,12.304569,76.643622,19064.0,1275.0,0,1,2,0,135.0,0,4.654290210819337,2,0
biit335575495,8,21.160522,72.771477,19059.0,1360.0,0,2,3,3,140.0,15,10.625346368622562,0,0
qzsq870178189,7,,,19037.0,1140.0,0,3,1,0,145.0,3,,0,0
rqmc350248487,15,13.054347,80.257221,19081.0,1365.0,2,2,1,0,120.0,4,9.295204891130112,2,1
lcrf135617307,3,22.307898,73.167788,19056.0,1070.0,5,3,3,3,140.0,4,4.537511089363294,1,0
bcif332358867,4,26.914142,75.805704,19075.0,875.0,5,0,1,0,140.0,6,5.951832191839428,1,0
xceb413433731,12,19.103249,72.846749,19074.0,1260.0,4,1,1,0,110.0,15,13.743748712643285,0,0
dgzx752032587,18,22.761226,75.887522,19055.0,1230.0,2,1,1,0,200.0,4,13.591016959866298,0,1
mhvo300829914,15,12.978453,77.643685,19078.0,1095.0,2,3,2,0,155.0,12,13.94444674257976,0,1
locx773842139,9,18.569156,73.774723,19067.0,1045.0,1,3,1,3,175.0,7,13.764054287350252,2,0
qlzv285103846,9,11.02091,76.940432,19054.0,805.0,2,0,1,0,130.0,9,6.219472715578527,0,0
sigb567217105,7,19.1813,72.836191,19062.0,540.0,1,2,2,3,55.0,14,3.0537978384131423,0,0
zupg622877036,9,22.751857,75.866699,19058.0,705.0,1,0,1,3,100.0,14,1.5103593182783834,0,0
yjvd240553836,12,,,19076.0,1140.0,4,3,2,3,145.0,14,,2,0
ouqz075672015,18,21.149569,72.772697,19070.0,825.0,2,0,2,3,140.0,10,6.072112658892173,2,0
ldok814242739,2,,,19036.0,555.0,5,2,1,3,55.0,11,,1,0
kcqi341122870,9,18.516216,73.842527,19056.0,1350.0,3,2,2,0,60.0,6,9.177733633714041,1,0
hytv841679541,10,9.985697,76.281128,19036.0,1015.0,3,3,1,0,130.0,0,6.229536970523035,0,0
lfrp326931940,1,17.41233,78.449654,19061.0,1130.0,0,3,1,3,190.0,4,12.272368949431579,1,0
envo349612657,14,22.311358,73.164798,19076.0,1095.0,0,3,1,0,155.0,8,10.586720360323753,0,0
fbyu382969008,14,30.893244,75.821817,19040.0,1235.0,4,1,1,3,110.0,11,4.391717634935817,0,0
dckw042452140,1,12.304569,76.643622,19060.0,875.0,3,0,3,3,120.0,12,6.2056636259809475,1,0
vmfc685231019,16,18.56245,73.916619,19066.0,1260.0,5,1,2,1,145.0,6,4.588477172966504,2,0
grty585560451,20,22.651847,75.881991,19059.0,1130.0,2,3,1,0,225.0,13,10.574953229197448,0,1
eqff168160784,15,11.025083,77.015393,19076.0,1330.0,4,2,1,0,145.0,3,12.438452034187613,1,0
ivpw065661581,12,12.939496,77.625999,19085.0,1125.0,0,3,2,3,85.0,13,9.297262765169393,0,0
gkoz213012876,15,23.333017,85.3172,19058.0,1245.0,1,1,1,0,180.0,13,4.522143578844027,1,1
fymm729679516,7,12.321214,76.621094,19061.0,1375.0,5,2,1,3,65.0,2,20.166129779840556,1,0
biyw634726934,10,11.022169,76.999594,19069.0,1060.0,1,3,2,0,195.0,6,10.883786966709636,2,1
byzz141544834,14,25.450377,81.834236,19041.0,1055.0,1,3,3,0,150.0,3,16.45566175258886,1,0
fxit065131417,15,23.359033,85.325347,19070.0,1070.0,5,3,2,0,135.0,15,7.535988122581268,2,0
yswj838941988,1,21.173493,72.801953,19062.0,1135.0,1,3,1,0,110.0,10,9.107215808103613,1,0
vaby203194775,17,18.636215,73.751081,19063.0,1315.0,4,1,1,0,36.0,5,16.81919099677655,1,1
porr933181991,17,11.003008,76.97544,19083.0,590.0,5,2,1,0,115.0,8,1.5549518594056475,1,0
bmpu701426205,19,15.544419,73.755736,19039.0,1030.0,0,3,2,0,205.0,6,20.03217004696444,2,0
vhkw112854767,16,22.311603,73.165012,19056.0,1250.0,5,1,1,0,150.0,13,9.0744717731442,2,0
zvle836127944,17,17.422819,78.449578,19069.0,1350.0,2,2,1,0,130.0,7,12.272038962044778,1,0
xbuf671476762,14,26.766536,75.837333,19063.0,1410.0,0,2,2,0,150.0,4,16.37462198536497,1,0
plbw437893744,1,21.170096,72.789122,19088.0,1270.0,5,1,1,0,110.0,10,12.142706560602194,0,0
nejf881305383,20,18.593481,73.785901,19076.0,1375.0,5,2,1,0,100.0,13,16.821156587990316,0,0
almt870702252,4,12.3085,76.665808,19067.0,1070.0,5,3,2,0,115.0,7,20.166599832051194,0,0
kazj987590087,10,30.335259,78.053162,19040.0,995.0,4,3,1,0,105.0,13,5.869601860818519,0,0
erqq723247167,3,,,19036.0,505.0,1,2,1,3,75.0,0,,1,0
tcwn485861231,14,26.921411,75.793604,19065.0,1160.0,3,1,2,3,215.0,13,19.33955502577355,2,1
ulzk913297326,14,19.866969,75.318894,19039.0,1435.0,0,2,2,0,160.0,12,13.713814490406408,3,1
ygip222810394,7,-23.235123,77.398886,19037.0,1420.0,1,2,2,0,135.0,13,5150.0199631108935,0,0
xqzv558869767,14,,,19066.0,1140.0,2,3,1,0,125.0,8,,0,0
mnpg116518575,20,22.753839,75.897429,19052.0,705.0,4,0,1,0,105.0,14,1.5102682507811203,2,0
ehcu744896931,20,18.592718,73.773572,19088.0,1425.0,5,2,1,0,100.0,0,16.821191645783845,1,0
gvao571655470,7,12.979096,77.640625,19059.0,1290.0,4,1,1,0,65.0,1,17.042862519365674,2,0
gxnb458345580,13,22.308096,73.167753,19080.0,1225.0,0,1,1,0,210.0,10,19.6593440522741,2,0
xomi361629123,3,22.761226,75.887522,19060.0,565.0,3,2,2,0,55.0,2,3.0205754048362454,2,0
tflr080642766,4,,,19080.0,1230.0,2,1,3,3,125.0,4,,2,0
qhfe856227082,16,21.15276,72.778059,19079.0,1270.0,3,1,1,0,180.0,11,9.107798410221408,0,0
iwoh504143184,6,19.22384,72.841347,19079.0,1315.0,2,1,2,3,90.0,9,7.6332594124464945,1,0
mbls659268040,16,11.003681,76.975525,19056.0,895.0,0,0,1,0,34.0,5,6.219648077690683,1,0
cjuu366571153,1,23.369746,85.33982,19083.0,660.0,1,2,1,3,70.0,9,1.507245011785936,1,0
gfkv647305086,14,25.450329,81.834279,19041.0,1425.0,3,2,1,0,130.0,3,19.44688977007247,3,0
txya316902280,4,12.323994,76.626167,19059.0,1140.0,2,3,1,0,185.0,0,17.063874784931702,1,0
elmo760335736,11,26.90294,75.793007,19063.0,1110.0,1,3,1,0,195.0,11,19.340932603768994,0,0
liui424834214,4,19.103249,72.846749,19054.0,560.0,3,2,2,0,65.0,10,1.5272542689629798,2,0
llkt745948990,17,23.371292,85.327872,19081.0,810.0,2,0,1,0,240.0,9,6.0286424622997705,2,0
lndq594698906,20,13.026279,80.174568,19087.0,1355.0,1,2,1,3,125.0,2,7.746499375373773,0,0
hbzf652941890,12,-25.453436,81.833167,19038.0,1160.0,4,1,1,0,145.0,14,5639.218742817126,2,0
whsx037976688,9,23.371292,85.327872,19074.0,1040.0,5,3,1,0,165.0,2,16.576799953714225,1,0
swis627350647,14,21.157735,72.768778,19059.0,1200.0,1,1,2,0,180.0,14,13.66085510505096,2,0
qzdn823886691,6,,,19078.0,1110.0,3,3,2,0,90.0,11,,2,0
ztdf671914713,17,26.88842,75.800689,19077.0,690.0,1,0,1,0,170.0,2,2.9763252713823323,2,1
dwmi553427300,3,22.695207,75.866059,19068.0,630.0,3,2,1,3,85.0,12,3.021232807221782,0,0
dzpf085036982,3,17.438263,78.397865,19070.0,910.0,2,3,1,0,135.0,15,6.1360914034362475,1,0
boly313497498,7,26.921411,75.793604,19076.0,1210.0,5,1,2,0,95.0,11,13.389956650652868,1,0
ieog486807782,18,17.41233,78.449654,19062.0,695.0,0,0,3,3,180.0,3,3.0683280907462342,1,1
iypy055720914,16,21.183434,72.814492,19081.0,1140.0,0,3,2,0,90.0,14,7.589230819894175,1,0
gdse187382384,7,27.158822,78.045359,19038.0,615.0,2,2,1,0,100.0,9,1.4866376270953108,2,1
dhjq018235656,15,,,19055.0,1175.0,0,1,1,0,210.0,0,,0,0
dtyu604984470,7,21.186884,72.793616,19074.0,1065.0,0,3,1,0,155.0,12,19.729348027031108,0,0
eomg799196102,8,21.186608,72.794136,19055.0,1380.0,0,2,2,0,120.0,0,19.729364871832253,2,0
erbf477338472,14,,,19074.0,1075.0,3,3,1,3,140.0,15,,2,0
ntfd161652966,3,15.303897,73.914336,19036.0,1310.0,1,1,2,0,140.0,3,9.251428706203253,0,0
lbdc628419105,3,26.47,80.35,19039.0,1350.0,1,2,3,0,110.0,1,13.413101190427733,1,0
wcdj888001801,5,25.449872,81.836167,19035.0,1100.0,0,3,1,0,39.0,5,11.96843467733741,2,1
wcsq989136228,12,26.910262,75.783013,19075.0,695.0,3,0,2,0,125.0,3,2.9760751590737056,1,0
ekdh880248874,8,22.307898,73.167788,19074.0,1070.0,3,3,1,0,135.0,9,10.586839147736931,0,0
gxyp468443490,6,12.914264,77.6784,19088.0,1425.0,5,2,1,0,85.0,12,13.946167423771858,0,0
txiy624107358,3,12.935662,77.61413,19074.0,1360.0,0,2,2,0,120.0,10,20.142861143258497,0,0
mpcr309690576,10,11.022298,76.998349,19072.0,1195.0,0,1,2,0,125.0,9,9.329034857219833,2,0
cmsw716477714,5,25.45235,81.841889,19040.0,1310.0,1,1,1,0,105.0,12,8.976573583670184,0,0
uhrq321229905,17,19.1813,72.836191,19054.0,1275.0,2,1,2,0,125.0,1,4.580632424767164,1,0
wyrc796550556,8,10.96185,76.971082,19055.0,1200.0,4,1,2,0,23.0,5,17.104221946598813,2,0
rsbi332195052,16,,,19083.0,640.0,1,2,1,0,90.0,15,,1,0
nteb921483781,3,26.90294,75.793007,19067.0,0.0,4,2,2,0,215.0,8,13.390909796014377,0,1
vuro567243938,4,,,19039.0,1255.0,0,1,1,0,225.0,13,,0,0
ebxl872480293,14,12.975996,80.221898,19064.0,925.0,5,3,1,0,195.0,8,6.197859747845191,1,0
yzki105766118,3,22.310526,73.170937,19062.0,1155.0,4,1,2,0,70.0,12,7.562208879649091,2,0
dldo765905260,20,26.914142,75.805704,19075.0,1365.0,1,2,1,3,17.0,5,7.439646912705908,0,0
jthy449686399,10,11.022298,76.998349,19059.0,1160.0,2,1,1,0,180.0,4,12.438508883723854,1,0
lpga165969308,1,21.186438,72.794115,19083.0,645.0,1,2,1,0,95.0,11,1.517925818834007,1,0
eeid213648314,10,,,19040.0,695.0,1,0,1,3,110.0,9,,0,0
frle496683996,17,19.003517,72.82765,19067.0,1075.0,2,3,2,0,110.0,13,13.747579866602594,2,0
idau666217446,14,18.55144,73.804855,19083.0,525.0,2,2,3,3,120.0,2,1.52957981368424,0,0
hfnh015770348,13,19.178321,72.834715,19084.0,1075.0,3,3,1,0,175.0,0,12.214263408160942,2,1
esis123009857,7,13.044694,80.26147,19062.0,1210.0,4,1,1,3,90.0,0,9.295378519274944,0,0
drkl961006767,19,25.454697,81.834492,19035.0,1395.0,4,2,2,0,85.0,8,10.472387222667647,0,0
hacf085338474,9,21.149669,72.772629,19055.0,1100.0,3,3,1,0,155.0,15,19.73161759397837,2,1
mpdo146793146,19,13.091809,80.219104,19058.0,950.0,5,3,2,0,155.0,13,6.196473600483353,1,1
xqwi820979037,5,19.254567,72.848923,19064.0,695.0,3,0,1,0,100.0,6,3.0531685627190037,0,0
bkdw029432696,17,23.214459,77.434976,19037.0,1190.0,1,1,3,0,225.0,10,16.585585908527456,2,1
dkkr770879777,17,10.994136,76.963303,19079.0,1295.0,2,1,3,0,155.0,8,4.664846958990213,1,0
rqet362232390,20,22.310237,73.158921,19084.0,1200.0,3,1,2,0,165.0,7,12.09895659021292,1,1
tdmb232256732,19,,,19084.0,1055.0,2,3,1,0,100.0,10,,0,0
yoqh896977490,7,12.913041,77.683237,19053.0,1405.0,2,2,1,0,120.0,13,12.396741317977485,2,0
fcnr428812186,11,23.369746,85.33982,19063.0,1190.0,3,1,3,0,190.0,14,19.59020125047545,2,1
wyau028287476,12,22.751857,75.866699,19057.0,1380.0,0,2,1,0,170.0,10,16.61120765560223,1,1
focb167508038,9,12.316967,76.603067,19077.0,1320.0,5,1,2,0,120.0,12,9.308114420769895,0,0
pvic947274819,4,18.539299,73.897902,19063.0,1235.0,0,1,1,0,210.0,9,13.765174036190759,2,1
iajt567932753,17,18.516216,73.842527,19071.0,1425.0,1,2,1,0,145.0,13,13.766038615058545,3,0
iobt295009274,8,18.927584,72.832585,19082.0,1335.0,0,2,2,0,110.0,9,13.750484667228939,1,0
qdis209650229,11,13.045479,80.23311,19063.0,1075.0,5,3,1,0,175.0,8,12.393579105808694,1,0
vnsg123980898,16,12.939496,77.625999,19055.0,1185.0,0,1,2,0,215.0,9,20.14271256617032,1,0
adbp211414707,8,,,19057.0,1365.0,5,2,1,0,85.0,6,,0,0
hope635255257,11,18.592718,73.773572,19053.0,1045.0,4,3,1,0,90.0,13,10.704979833878406,0,0
lksh997620402,12,22.728163,75.884212,19082.0,1110.0,4,3,1,0,175.0,11,10.572294774886384,2,1
ivmv183092091,17,11.003008,76.97544,19062.0,1190.0,2,1,1,0,220.0,14,9.32940831891818,2,0
wysd530510866,20,13.026286,80.275235,19068.0,1250.0,3,1,1,0,125.0,3,9.295709283635453,0,0
pufo421605996,4,23.351489,85.324253,19086.0,1315.0,5,1,1,0,34.0,5,10.550295445173377,0,0
zbvw917149958,8,23.359407,85.325055,19061.0,1270.0,4,1,1,3,120.0,7,12.056953151950662,2,0
nksq651499286,11,22.651847,75.881991,19082.0,1415.0,4,2,3,0,135.0,11,16.616688840626562,2,0
ebbq040382476,11,11.003669,76.976494,19076.0,1070.0,3,3,3,0,145.0,11,10.884116941798604,0,0
issx365791260,12,17.450851,78.379347,19083.0,700.0,5,0,1,0,150.0,10,3.0680253753420472,1,0
wzpy849707383,16,17.438263,78.397865,19052.0,1110.0,3,3,2,0,155.0,12,9.203900929145858,1,0
hhtb272013698,19,26.913483,75.803139,19081.0,565.0,0,2,2,3,75.0,4,1.4880477731579838,0,0
njpp697217433,2,12.310972,76.659264,19077.0,820.0,0,0,3,0,170.0,7,6.205591081602371,0,0
wdrd422920914,16,25.453436,81.833167,19035.0,1400.0,0,2,3,0,155.0,12,13.464066307788327,2,0
brfo341552581,13,21.186438,72.794115,19077.0,935.0,1,3,2,0,90.0,9,6.071422120848535,0,0
nedo048332618,2,26.90519,75.810753,19077.0,1415.0,4,2,2,3,110.0,9,8.927712060693983,1,0
zvpi539371491,12,18.536562,73.896485,19069.0,1230.0,1,1,1,0,215.0,10,13.765276602164576,1,1
shiu839078778,8,18.55144,73.804855,19080.0,1180.0,4,1,1,0,75.0,2,10.706184356730288,1,0
avdr940774862,17,18.55144,73.804855,19066.0,1015.0,0,3,2,0,75.0,8,6.118069582492733,0,0
qtdk066895364,11,26.483042,80.317833,19039.0,1405.0,4,2,2,0,140.0,14,19.37204588531083,2,0
fuqd016669781,6,22.569358,88.433452,19041.0,1200.0,1,1,1,0,205.0,4,10.577818082109957,1,0
iyke229405321,1,11.003681,76.975525,19061.0,1090.0,4,3,2,3,55.0,7,10.884116727934263,0,0
dncj844887152,1,12.337928,76.617889,19078.0,1395.0,4,2,2,0,215.0,13,20.165511137076656,2,1
lawf703689432,5,21.170798,72.790489,19087.0,680.0,2,0,1,3,60.0,9,3.035951262375807,2,0
opxj103054744,15,18.569156,73.774723,19078.0,1250.0,0,1,1,0,240.0,6,16.822273614879723,1,0
zntf652556478,18,23.234631,77.401663,19040.0,1045.0,5,3,1,0,135.0,8,4.523644077861527,1,0
oycz436594379,7,22.725748,75.898497,19053.0,1410.0,2,2,2,3,90.0,2,16.612640590667567,0,0
fpne391096079,16,25.453436,81.833167,19035.0,1255.0,0,1,1,0,47.0,5,20.942181168899456,2,1
evvo556853585,19,12.935662,77.61413,19057.0,1190.0,3,1,1,3,180.0,9,10.846782182964,2,1
xibv851482856,9,12.978453,77.643685,19052.0,1305.0,2,1,2,3,75.0,4,4.648417563481357,2,0
ldio381176434,15,25.457116,81.859682,19037.0,1075.0,3,3,2,0,105.0,4,19.446405785042224,1,0
roia240593209,5,18.536718,73.830327,19075.0,710.0,3,0,1,0,95.0,6,3.059240455493852,0,0
ufss006218469,12,17.45971,78.368855,19075.0,1190.0,0,1,3,0,125.0,15,9.203394311041626,1,0
wvhj250518876,14,23.233219,77.433571,19036.0,1410.0,4,2,2,0,60.0,14,7.539188740833528,2,0
fhgh481889120,6,22.761593,75.886362,19062.0,1070.0,1,3,1,0,95.0,3,4.530782812019635,1,0
eqqz259951830,20,17.455894,78.375467,19083.0,1155.0,2,1,2,0,140.0,4,9.20348449388961,0,0
nswz690256123,5,18.994237,72.825553,19070.0,955.0,1,3,1,0,95.0,10,6.11061925159559,2,0
yktz030382039,2,21.173493,72.801953,19080.0,1260.0,0,1,1,0,240.0,11,10.624920975781682,1,0
mecn753116330,6,26.913483,75.803139,19056.0,1000.0,2,3,1,0,16.0,5,5.951847295146883,2,0
bfsl464505221,6,18.592718,73.773572,19074.0,0.0,0,2,1,3,110.0,14,12.234095574157156,2,0
euuv665660876,15,23.264015,77.408236,19036.0,1120.0,2,3,1,0,155.0,14,9.045935436615224,1,0
qhij918897749,3,18.516216,73.842527,19081.0,1235.0,5,1,1,0,130.0,7,9.177733633714041,2,0
yfly229255965,14,,,19038.0,1160.0,2,1,1,1,130.0,12,,2,0
xfhm571629584,10,22.751234,75.88949,19076.0,1310.0,4,1,1,0,80.0,12,19.63081769794792,1,0
gvsu408487868,7,13.058616,80.264151,19085.0,1275.0,3,1,2,0,115.0,15,4.647699043596936,1,0
jbgw365776338,4,26.913483,75.803139,19088.0,1215.0,2,1,1,3,105.0,10,20.827447703008087,1,0
fpho453798056,20,17.41233,78.449654,19052.0,550.0,4,2,2,0,65.0,2,1.5341836727606684,0,0
lukd837222017,7,26.479108,80.315042,19039.0,1270.0,0,1,1,0,215.0,15,20.862118112121063,1,0
hhrj693381360,8,22.310526,73.170937,19086.0,1155.0,5,1,1,0,190.0,15,12.09894524844397,0,0
fomw933786888,5,19.131141,72.813074,19080.0,1175.0,0,1,1,0,160.0,14,10.689046567961848,0,0
vmpa836666995,3,27.160832,78.011608,19041.0,1290.0,5,1,2,0,85.0,13,19.321631235647914,1,0
pmnh956212049,15,17.410371,78.437225,19064.0,615.0,5,2,2,0,26.0,5,3.0683434690097675,1,0
ztpo870752599,18,,,19060.0,580.0,4,2,1,0,110.0,10,,1,0
pldj700707118,10,18.539299,73.897902,19059.0,1220.0,5,1,1,3,145.0,0,10.706538178039278,1,0
yymc305440205,9,23.371292,85.327872,19068.0,530.0,0,2,1,0,100.0,4,3.014423266109204,1,0
thlg759478293,13,15.506205,73.766668,19034.0,520.0,1,2,1,0,115.0,10,1.5412834408127682,1,0
urya159334606,8,,,19082.0,1080.0,5,3,1,0,130.0,0,,2,0
jhob490485016,20,19.1093,72.825451,19085.0,1140.0,0,3,1,0,150.0,8,9.162729174053524,2,0
ndyz874375018,1,19.055831,72.833984,19061.0,1280.0,3,1,1,1,90.0,4,12.218457582301808,0,0
wlgn517534992,20,17.411028,78.329645,19074.0,1050.0,3,3,1,0,170.0,7,19.941385867885913,1,1
npyk754144442,8,12.934365,77.616155,19078.0,1210.0,5,1,2,0,140.0,10,17.04433026158702,0,0
osvz658858647,8,22.75004,75.902847,19087.0,1340.0,1,2,2,0,65.0,7,7.551343285025763,2,0
olwv091052065,5,11.022477,76.995667,19070.0,870.0,3,0,3,3,140.0,1,6.219456753001566,0,0
gxkj188882391,7,9.982834,76.283268,19034.0,1250.0,3,1,1,3,105.0,8,9.344206196768052,1,0
uags803364011,15,,,19087.0,960.0,1,3,3,3,90.0,2,,2,0
yhlz470649675,13,30.89286,75.822199,19040.0,1375.0,3,2,1,0,130.0,10,7.31922338729391,0,0
nonv177735368,1,12.297954,76.665169,19062.0,1305.0,3,1,1,0,150.0,9,9.308437783690072,1,0
oflt923042885,9,9.957144,76.296783,19038.0,835.0,0,0,2,0,100.0,8,6.229800903682247,2,0
jirx740366444,11,13.026286,80.275235,19062.0,1290.0,2,1,1,0,185.0,0,9.295709283635453,2,0
riql563535177,16,12.986047,80.218114,19083.0,1255.0,2,1,1,0,165.0,9,4.648349677934942,0,1
tjpk595104760,15,30.885814,75.786976,19040.0,1430.0,2,2,1,0,115.0,12,4.391859402745286,3,0
gcec689324178,16,19.1093,72.825451,19078.0,1430.0,0,2,1,0,185.0,1,16.79715883296753,3,1
qzal761409600,16,22.311358,73.164798,19070.0,610.0,1,2,1,3,125.0,13,1.5125357525701308,1,0
rbar521574272,21,,,19036.0,,6,4,2,0,125.0,14,,3,0
qzok183380262,16,23.353783,85.326967,19079.0,1305.0,3,1,2,0,145.0,8,4.52182618432303,0,0
asqc845899023,1,25.45235,81.841889,19038.0,1305.0,5,1,2,0,135.0,9,4.488533416820897,1,0
siqq741170330,5,26.47,80.35,19040.0,775.0,3,0,2,3,105.0,15,5.961944353491165,0,0
rung806309468,9,12.98041,77.640489,19070.0,1395.0,0,2,1,0,85.0,11,4.648400072771237,1,0
hvfk116717001,20,26.913726,75.75282,19055.0,1100.0,1,3,1,0,220.0,11,20.827428182142093,0,0
uciy698199415,1,26.902328,75.794257,19074.0,1240.0,3,1,1,0,140.0,12,19.34097823426293,0,0
iwha203659346,9,12.979096,77.640625,19054.0,935.0,4,3,3,3,75.0,3,6.197822797658338,0,0
hirc291434367,6,22.31279,73.170283,19088.0,1180.0,1,1,3,0,215.0,4,10.586671192789037,1,1
zhcc612642568,16,22.311358,73.164798,19065.0,1185.0,3,1,2,0,175.0,1,19.659135828969667,0,1
zmwr866473380,20,17.410371,78.437225,19085.0,515.0,4,2,2,0,55.0,6,1.5341913598605772,1,0
ghub296719624,4,12.321214,76.621094,19074.0,1400.0,0,2,1,0,110.0,15,20.166129779840556,0,0
ntpl051020571,6,26.483672,80.320708,19036.0,1185.0,0,1,1,0,130.0,11,7.451902354165459,2,0
rzpj762605173,9,,,19060.0,530.0,5,2,2,0,70.0,7,,1,0
